time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.3400000000000016,-0.9940162687710532,-1.3526053887289584,15.783538235811424,6.071656767027477,0.1954695714578234,0.0,-1.8393909402902262,-2.2606751463297967,4.417640332315661,-0.08146626521288731,0.09799093978375639,0.0,459.7139888408381,459.9831974595691,459.64707093948647,459.88759481693216
2.4000000000000017,-1.108128653328413,-1.4922479467795176,16.049167818167128,6.066808115581697,0.20119803600365316,0.0,-1.964848090534949,-2.394468130974726,4.436111487278144,-0.07953202863372459,0.08989988532503937,0.0,444.65446984938603,443.9987840944606,443.1951374702188,443.3488229083775
2.4600000000000017,-1.2297406850373893,-1.639865957396117,16.315198064687575,6.061807475217627,0.2062084097527963,0.0,-2.0893308427724393,-2.5265321357702213,4.431093253070528,-0.09232653508701337,0.06594855039201565,0.0,438.7933707181785,436.8058047394195,437.25768551904855,436.1844469259154
2.520000000000002,-1.3603357296727256,-1.7969981666766983,16.587489600566574,6.0569248082415275,0.2098225906172244,0.0,-2.2640657767149825,-2.7115672544348257,4.6437417806744214,-0.06549235495096295,0.045246247124615634,0.0,506.6067988048448,505.11787256982757,505.16212566413776,507.08886501499757
2.580000000000002,-1.4999001501505844,-1.9636588925877156,16.865156252031703,6.05299351940436,0.21226632058791672,0.0,-2.3883165643934934,-2.8441390528431105,4.61150643183454,-0.06557976701915502,0.029676658935179043,0.0,432.14764571337975,430.8339014940014,433.3789781798001,433.36833760301033
2.640000000000002,-1.6473012033265697,-2.138704506136292,17.142355469456774,6.0488766458375665,0.21431482414414482,0.0,-2.5251961548887714,-2.991049006618938,4.627908980549146,-0.07550095465624913,0.04183775303634984,0.0,449.47156840353074,450.45669088654614,449.17479213219195,448.36580138534976
2.700000000000002,-1.8033998172297487,-2.3231159516553688,17.422431481627772,6.043752705793306,0.2173153395850811,0.0,-2.678266410763668,-3.15634190028031,4.707006518692063,-0.12918735640304863,0.0627138187453351,0.0,470.3991648050762,472.01460973170015,472.33899045914325,468.1726026115606
2.760000000000002,-1.9683342885696253,-2.5171144127851823,17.705334626336303,6.035774255238248,0.2208699778181895,0.0,-2.819835298618819,-3.3109125616699324,4.7223187154865,-0.141881361118602,0.051203517200429635,0.0,452.8810734354073,451.95650650668614,453.1155142740864,452.07760825614906
2.820000000000002,-2.142929451558918,-2.7217380635385053,17.993784361603772,6.027131827973779,0.22335683629541236,0.0,-3.000107391041848,-3.5105573746198835,4.890972835694715,-0.14874590734588114,0.0006220856339812647,0.0,504.1064059184145,500.43798267538654,501.7155214447003,501.19996637935276
2.880000000000002,-2.3276597450513137,-2.937720598793725,18.28912700165099,6.017728817353687,0.22410443328818364,0.0,-3.157507294505545,-3.6896014832569723,4.952680002835255,-0.18165430849322348,0.029288018600801248,0.0,471.1132778815801,473.32491702806345,474.3304552886846,471.7732739828484
2.940000000000002,-2.5212398997449674,-3.163921299316333,18.585438244912297,6.006616396892817,0.22585489870991182,0.0,-3.2953072735631546,-3.85130130686771,4.9236399201490615,-0.1934619470384236,0.028946298681721303,0.0,446.47863940885173,446.45099759698667,445.38677634711735,444.3863730053635
3.000000000000002,-2.7227392338655183,-3.399552811266983,18.87827903839719,5.995765380117941,0.22794165224071783,0.0,-3.421550734639831,-4.00396569999156,4.837289131306893,-0.16325958526239875,0.04444192591037589,0.0,426.8398739473974,428.16111039678236,426.65697095248265,429.19448064172917
3.0600000000000023,-2.932288224211668,-3.6450385458490033,19.167611794965126,5.985840879893683,0.23023931026081979,0.0,-3.563619748486329,-4.179671238148951,4.806344963210652,-0.170088121371501,0.02168815434047211,0.0,448.5561628735326,446.7047615947463,448.1797455587767,447.5983168066738
3.1200000000000023,-3.149906182687367,-3.900612830202485,19.4529368686216,5.975341526291441,0.23158582099594227,0.0,-3.6905021337523616,-4.340308779712857,4.704109290279981,-0.18722056921191343,0.02390800246684084,0.0,425.3143092269936,425.50448893223967,425.1927288029635,423.6906084472902
